contact_external_id,portal_id,vendor_id,type_id,detail_url,title,description,street,house_number,zip_code,city,latitude,longitude,price,living_space_area,land_area,rs_category_id,price_value,advertiser_id
"","12","8","1","https://icasa.ch/3-rooms-apartment-to-buy-vaud-aigle-ollon-1885-chesieres-1822600.html","3 Rooms Apartment to buy in Ollon VD. Matin Calme B11","LocationChesières, in the heart of the Vaud Alps at an altitude of 1,300 metres. It is a popular holiday resort offering a wide range of activities and events all year round. Skiing, snowboarding & snowshoeing - golf & tennis - climbing, cycling & paragliding - ice rink, swimming & bowling. Not to mention the thermal baths for simply unwinding - so many ways to enjoy life in Villars!Stay overnight in Villars, Gryon or Les Diablerets and your host will provide you with a ?Welcome Card? giving you unlimited use of public transport. In winter and summer.Just twenty minutes from the Aigle motorway junction and an hour and a half from Geneva International Airport. The resort is easily accessible.Several internationally renowned private schools are located in Villars. Children are accepted from the age of three and can continue through to university level.Enrolment at the crèche or the U.A.P.E. is available.www.villars.ch or www.ollon.ch  Located in Chesières, just a few minutes' drive from the centre of Villars and the shops, this lovely flat enjoys a peaceful setting and panoramic views of the Alps. DESCRIPTION OF 3-BEDROOM FLAT:Entrance hall with built-in cupboardsLarge kitchen with dining area and east-facing French windows, opening onto the living roomSpacious 30 m² living room with fireplace, east-facing French windows and sliding glass doorsDouble bedroom with east-facing windowDouble bedroom with en-suite bathroom and north-facing windowBathroom with bath and toilet.Lock up garage available at an additional cost of SFR 50,000Furnished flat Technical details: South-facingGas condensing boiler - underfloor heating Annual charges for 2026: SFR 4,410.30 + Renovation fund SFR 3,050.00 + Heating SFR 1,342.00 + Parking space SFR 150.00Amenities:LiftCellarSki storage room","Chemin des Tormes","5","1885","Ollon VD","46.299202646777","7.040955268155","CHF 785’000.–","","","7","785000","790"
"9","12","8","1","https://icasa.ch/4.5-rooms-apartment-to-buy-neuchatel-boudry-corcelles-cormondreche-2035-corcelles-ne-1822597.html","4.5 Rooms Apartment to buy in Corcelles NE. Coup de c?ur : 4,5 pièces avec balcon et vue lac !","Coup de c?ur : 4,5 pièces avec balcon et vue lac !Situé à Corcelles, dans un immeuble PPE soigné de 10 lots, ce bel appartement de 4,5 pièces bénéficie d'un emplacement particulièrement recherché, à proximité immédiate de toutes les commodités (commerces, écoles et transports).Lumineux et agréable à vivre, il séduit par ses espaces bien agencés et son atmosphère conviviale. La cuisine, récemment rénovée (2025), offre des équipements modernes et fonctionnels, idéaux pour le quotidien.Le séjour s'ouvre sur un balcon offrant une jolie vue sur le lac, invitant à la détente et aux moments privilégiés en extérieur.Ce bien est complété par une cave ainsi qu'une place de parc dans le garage commun, apportant un confort supplémentaire très apprécié.Une opportunité idéale pour celles et ceux qui recherchent un cadre de vie pratique, tout en profitant d'un environnement agréable à proximité du lac.L'appartement est actuellement loué. Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/2035-26-2","Corcelles NE","","2035","Corcelles NE","46.9834071","6.8854687","CHF 800’000.–","98","","7","800000",""
"10","12","8","1","https://icasa.ch/4.5-rooms-bifamiliar-house-to-buy-aargau-baden-spreitenbach-8957-spreitenbach-1822596.html","4.5 Rooms Bifamiliar-house to buy in Spreitenbach. Charmante Doppelhaushälfte mit Garten und viel Raum für Familie","Charmante Doppelhaushälfte mit Garten und viel Raum für FamilieDiese attraktive und lichtdurchflutete Doppelhaushälfte überzeugt mit grosszügigem Wohnraum, einem durchdachten Grundriss und vielseitigen Nutzungsmöglichkeiten. Das Haus wurde vor einigen Jahren umfassend saniert und befindet sich heute in einem gepflegten und modernen Zustand.Bereits beim Betreten des Hauses spürt man die angenehme Wohnatmosphäre. Im Erdgeschoss erwartet Sie ein grosszügiger Wohn- und Essbereich mit offener Küche. Die grossen Fenster sorgen für viel Tageslicht und schaffen eine helle und freundliche Atmosphäre. Von hier aus gelangen Sie direkt in den sonnigen und gepflegten Garten, der zum Entspannen, Spielen oder gemütlichen Stunden mit Familie und Freunden einlädt. Ein Gäste- WC ergänzt diese Etage.Im ersten Obergeschoss befinden sich zwei grosszügige Schlafzimmer sowie ein komfortables Badezimmer mit Dusche, Badewanne und Doppelwaschbecken. Vom Elternschlafzimmer aus haben Sie direkten Zugang zum Balkon, der zusätzlichen Raum im Freien und einen schönen Rückzugsort bietet.Das zweite Obergeschoss bietet ein weiteres grosses Zimmer mit eigenem Badezimmer. Dieser Bereich eignet sich ideal als Elternbereich, Gästezimmer oder auch als ruhiges Homeoffice.Zusätzlichen Platz bietet das Untergeschoss mit einem grosszügigen Hobbyraum, einer Waschküche sowie einem Kellerraum. Von hier aus gelangen Sie direkt in die Tiefgarage mit zwei Parkplätzen und einer gemeinsamen Waschbox.Ein besonderes Plus dieser Liegenschaft ist die Möglichkeit, durch eine zusätzliche Unterteilung zwei weitere Zimmer auszubauen und so zusätzlichen Wohnraum zu schaffen.Auch die Umgebung überzeugt durch eine gepflegte und familienfreundliche Atmosphäre. Besucherparkplätze stehen zur Verfügung und ein Kinderspielplatz befindet sich ebenfalls in der Anlage.Die Lage ist ideal. Einkaufsmöglichkeiten, Schulen, öffentliche Verkehrsmittel sowie Naherholungsgebiete befinden sich in unmittelbarer Nähe und sorgen für eine hohe Lebensqualität im Alltag.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/8957-26-1","Spreitenbach","","8957","Spreitenbach","47.4141202","8.3662195","CHF 1’390’000.–","148","205","111","1390000",""
"9","12","8","1","https://icasa.ch/5.5-rooms-to-buy-vaud-broye-vully-corcelles-le-jorat-1082-corcelles-le-jorat-1822595.html","5.5 Rooms  to buy in Corcelles-le-Jorat. Rare à la vente : Maison familiale avec couvert à voitures !","Rare à la vente : Maison familiale avec couvert à voitures !Cette maison entièrement rénovée, se compose de deux appartements : Rez-de-chaussée + étage (3,5 pièces) : séjour lumineux avec cuisine ouverte et accès direct au jardin privatif, deux chambres et grande salle de bains à l'étage, terrasse et jardin privatifs.Étage + combles (2,5 pièces) : vaste pièce à vivre avec cuisine, grande chambre avec balcon et salle de bains.Atouts : possibilité de réunir les deux appartements pour créer une grande habitation familiale, excellent état d'entretien, grand couvert pour 3 véhicules, place de parc extérieure, abri de jardin, local technique et cave voûtée.Avantages de la localisation : située à Corcelles-le-Jorat, la maison bénéficie d'un cadre calme et verdoyant, idéal pour les familles, tout en restant proche de Lausanne et Moudon. Le village offre écoles locales, chemins de promenade et activités de plein air, dans une ambiance conviviale et authentique.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1082-26-2","Corcelles-le-Jorat","","1082","Corcelles-le-Jorat","46.6074519","6.7425195","CHF 1’230’000.–","180","670","11","1230000",""
"11","12","8","1","https://icasa.ch/4.5-rooms-bifamiliar-house-to-buy-fribourg-la-glane-villaz-saint-pierre-1690-villaz-st-pierre-1822594.html","4.5 Rooms Bifamiliar-house to buy in Villaz-St-Pierre. Échangez la ville contre la sérénité de la campagne !","Échangez la ville contre la sérénité de la campagne !Cette magnifique villa mitoyenne d'angle à Villarimbourd vous offre un cadre de vie paisible, idéal pour créer de précieux souvenirs en famille.Un intérieur lumineux et convivial. Un séjour spacieux et baigné de lumière, parfait pour partager des moments chaleureux autour d'un bon repas.Une cuisine ouverte et entièrement équipée, pensée pour allier praticité et convivialité.Trois chambres confortables, offrant à chacun son propre espace de détente.Un extérieur idyllique pour toute la famille. Un jardin paysagé de 467 m², véritable havre de paix où petits et grands pourront s'épanouir.Une terrasse accueillante, idéale pour profiter des beaux jours et prolonger les soirées d'été en toute tranquillité.Ne manquez pas cette opportunité unique ! Venez visiter et laissez-vous séduire par cette maison où confort et nature se rencontrent.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1690-26-1Swap the City for the Serenity of the CountrThis stunning semi-detached villa offers a peaceful living environment, perfect for creating unforgettable family memories. A Bright and Inviting InteriorA spacious, light-filled living room, ideal for sharing warm moments around a delicious meal.A fully equipped open-plan kitchen, designed for both practicality and conviviality.Three comfortable bedrooms, providing each family member with their own private retreat. An Idyllic Outdoor Space for the Whole FamilyA beautifully landscaped 467 m² garden, a true haven of peace where both children and adults can thrive.A welcoming terrace, perfect for enjoying sunny days and extending summer evenings in total relaxation.Don't miss this unique opportunity! Schedule a visit and let yourself be charmed by this home where comfort meets nature.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/1690-26-1","Villaz-St-Pierre","","1690","Villaz-St-Pierre","46.7209743","6.961234","CHF 795’000.–","124","581","111","795000",""
"12","12","8","1","https://icasa.ch/4.5-rooms-row-house-to-buy-valais-martigny-saillon-1913-saillon-1822593.html","4.5 Rooms Row-house to buy in Saillon. Superbe maison mitoyenne en PPE ? 4.5 pièces avec grande terrasse","Superbe maison mitoyenne en PPE ? 4.5 pièces avec grande terrasseDécouvrez cette magnifique maison mitoyenne en PPE, offrant un cadre de vie idéal alliant confort, espace et fonctionnalité.Avec 110 m² habitables nets, ce bien séduit par ses volumes généreux et sa distribution harmonieuse sur deux étages. Il dispose de 3 chambres, parfaites pour une famille, ainsi que de 2 salles de bain et d'un WC visiteurs.À l'extérieur, vous profiterez d'une superbe terrasse de 98 m², idéale pour vos moments de détente ou pour recevoir, ainsi que d'un balcon de 16 m² offrant un espace supplémentaire agréable.La surface pondérée d'environ 138 m² renforce l'attractivité de ce bien en intégrant harmonieusement les espaces extérieurs.Côté stationnement, le bien comprend deux places extérieures et une place de garage.Ce 4.5 pièces combine confort de vie et praticité, dans un environnement agréable. Une opportunité rare à ne pas manquer.Contactez-nous dès maintenant pour organiser une visite.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1913-26-2Wunderschönes Reihenhaus im Stockwerkeigentum (PPE)Entdecken Sie dieses wunderschöne Doppeleinfamilienhaus im Stockwerkeigentum (PPE), das ein ideales Wohnumfeld mit Komfort, Raum und Funktionalität bietet.Mit 110 m² Nettowohnfläche überzeugt diese Immobilie durch grosszügige Räume und eine harmonische Aufteilung auf zwei Etagen. Sie verfügt über 3 Schlafzimmer, ideal für eine Familie, sowie über 2 Badezimmer und ein Gäste-WC.Im Aussenbereich erwartet Sie eine grosszügige Terrasse von 98 m², perfekt für entspannte Momente oder gesellige Anlässe, sowie ein Balkon von 16 m², der zusätzlichen angenehmen Raum bietet.Die gewichtete Fläche von ca. 138 m² unterstreicht die Attraktivität dieser Immobilie und integriert die Aussenflächen optimal.Zum Objekt gehören zudem zwei Aussenparkplätze sowie ein Garagenplatz.Diese 4.5-Zimmer-Immobilie vereint Wohnkomfort und Funktionalität in einer angenehmen Umgebung. Eine seltene Gelegenheit, die Sie sich nicht entgehen lassen sollten.Kontaktieren Sie uns noch heute für eine Besichtigung.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/1913-26-2Beautiful semi-detached house (PPE) ? 4.5 rooms with large terraceDiscover this beautiful semi-detached house under condominium ownership (PPE), offering an ideal living environment combining comfort, space, and functionality.With 110 sqm of net living space, this property stands out for its generous volumes and harmonious layout over two floors. It features 3 bedrooms, perfect for a family, as well as 2 bathrooms and a guest WC.Outside, you will enjoy a spacious 98 sqm terrace, ideal for relaxing or entertaining, along with a 16 sqm balcony providing additional pleasant outdoor space.The weighted surface area of approximately 138 sqm further enhances the appeal of this property by optimally integrating the outdoor areas.The property also includes two outdoor parking spaces and one garage space.This 4.5-room home combines comfort and practicality in a pleasant environment. A rare opportunity not to be missed.Contact us today to arrange a viewing.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/1913-26-2","Saillon","","1913","Saillon","46.1715528","7.1674834","CHF 870’000.–","138","90","111","870000",""
"13","12","8","1","https://icasa.ch/10.5-rooms-house-to-buy-vaud-nyon-crans-pres-celigny-1299-crans-pres-celigny-1822591.html","10.5 Rooms House to buy in Crans-près-Céligny. Villa avec vue lac, entièrement rénovée & divisée en plusieurs logements","DOSSIER COMPLET SUR DEMANDEInfos en bref :Surface : env. 240 m² habitables - env. 280 m² utiles - env. 450 m² de jardinPièces : 10.5 pièces (5 chambres, 4 SDB)Accès : 9 min de Coppet - 8 min de Nyon - 15 min de Genève - Lac à 4' à piedStationnement : Garage double électrifié (mezzanine) + 5 places extérieuresOrientation : Est-Ouest - luminosité optimaleEnvironnement : Résidentiel, recherché, Terre SainteÉnergie : CECB C/C/E - Double vitrage Cat. A -Étude solaire réaliséeFiscalité : Taux attractif de 59% (Crans VD) Villa d'ingénieur vue lac :Située à Crans (VD), cette propriété de 2003, agrandie en 2009 et rénovée jusqu'en 2026, incarne un équilibre rare : rigueur technique d'ingénieur, confort moderne et polyvalence, à deux pas des écoles internationales. Vous apprécierez particulièrement :La vue panoramique sur le Léman depuis les étages supérieurs.La flexibilité totale : 3 logements indépendants (rendement locatif de CHF 4'000.-/mois) ou villa familiale unifiée.La qualité constructive : Conçue par une lignée d'entrepreneurs (structure et isolation exemplaires).Les équipements neufs : 3 cuisines équipées (2023-2024), électroménager de pointe.Le sous-sol intégralement assaini et aménagé en 2023.Le jardin paysager aux essences siciliennes, méticuleusement entretenu.La proximité immédiate des élites éducatives : Châtaigneraie, Collège du Léman, Le Rosey.","Street on Request","","1299","Crans-près-Céligny","46.364906","6.2067596","CHF 2’780’000.–","240","","11","2780000",""
"14","12","8","1","https://icasa.ch/5.5-rooms-single-house-to-buy-solothurn-gau-neuendorf-4623-neuendorf-1822585.html","5.5 Rooms Single-house to buy in Neuendorf. Frisch renoviertes Reihenhaus mit persönlichem Gartenbereich !","Dieses Reiheneinfamilienhaus in Neuendorf überzeugt durch eine gelungene Kombination aus ruhiger Wohnlage und guter Erreichbarkeit. Die im Jahr 2004 erstellte Liegenschaft präsentiert sich in einem gepflegten Zustand und bietet ein durchdachtes Raumkonzept mit vielseitigen Nutzungsmöglichkeiten.Im Erdgeschoss bildet der grosszügige Wohn- und Essbereich das Herzstück des Hauses. Ein Schwedenofen sorgt hier für eine warme und einladende Atmosphäre. Die moderne Küche ist funktional integriert, während ein Gäste-WC zusätzlichen Komfort bietet. Der angrenzende Wintergarten erweitert den Wohnraum erheblich und schafft eine helle Verbindung zum liebevoll gestalteten Garten, welcher direkt an die Landwirtschaftszone grenzt.Das Obergeschoss verfügt über zwei grosszügig geschnittene Schlafzimmer sowie eine komfortable Nasszelle. Im Dachgeschoss wurde eine weitläufige Fläche ausgebaut - ideal für ein Spielzimmer, Home Office Zimmer. Im Untergeschoss stehen neben einem Technik- und Waschraum auch ein geräumiger Keller zur Verfügung. Von hier aus besteht ein direkter Zugang zur Tiefgarage mit eigenem Einstellhallenplatz. Ein weiterer Parkplatz kann bei Bedarf angemietet werden.Die Liegenschaft ist rollstuhlgängig konzipiert und verfügt über einen Treppenlift vom Untergeschoss bis ins Obergeschoss, der im Kaufpreis enthalten ist. Mit einer Nettowohnfläche von ca. 132m² (ohne Wintergarten), insgesamt 5.5 Zimmern sowie ein Badezimmer und einem Gäste-WC bietet das Haus flexible Wohnmöglichkeiten.Folgende Highlights bietet Ihnen diese Immobilie:Grosszügiger, lichtdurchfluteter Wohn- und Essbereich mit heimeligem SchwedenofenModerner Wintergarten als ganzjährig nutzbarer ZusatzwohnraumLiebevoll gestalteter Garten mit direktem Anschluss an die LandwirtschaftszoneFrisch renoviertAusgebautes Dachgeschoss mit zusätzlichem ZimmerRollstuhlgängiger Innenausbau inkl. Treppenlift (im Kaufpreis enthalten)Direkter Zugang zur Tiefgarage mit eigenem Einstellhallenplatz2 x Aussenparkplätze inkl.Verpassen Sie diese einmalige Gelegenheit nicht - vereinbaren Sie noch heute Ihren Besichtigungstermin und lassen Sie sich von diesem Traumhaus begeistern.","Street on Request","","4623","Neuendorf","47.2964278","7.8024222","","152","188","111","",""
"4","12","8","1","https://icasa.ch/multiple-dwelling-to-buy-st-gallen-st-gallen-st-gallen-9000-st-gallen-1822584.html","Multiple-dwelling to buy in St. Gallen. Attraktive Investitionsobjekte - Mehrfamilienhäuser in und um St. Gallen","St. GallenDie Region St. Gallen präsentiert sich für Investoren in Renditeobjekte als ausgesprochen attraktive Destination mit hervorragenden Perspektiven. Die Stadt und der Kanton profitieren von einer starken wirtschaftlichen Basis, einer renommierten Universität sowie einer stabilen Zuwanderung von Fachkräften und Familien, die in der Ostschweiz hochwertigen Wohnraum suchen. Diese konstant hohe Nachfrage trifft auf ein knappes Angebot, was sich insbesondere in beliebten Stadtteilen und im Linthgebiet deutlich zeigt. Leerstände sind hier selten, viele ausgeschriebene Wohnungen werden von mehreren Interessenten gleichzeitig nachgefragt. Diese Situation führt dazu, dass sich Mieten bei Neu- und Wiedervermietungen kontinuierlich nach oben entwickeln und somit stabile sowie planbare Erträge für Investoren sichern.Ein besonderer Vorteil der Region ist, dass die Einstiegspreise im Vergleich zu klassischen Schweizer Toplagen wie Zürich oder Genf noch moderater sind. Dadurch ergibt sich für Investoren ein attraktives Preis-Leistungs-Verhältnis mit spürbarem Wertsteigerungspotenzial. Gleichzeitig verknappt die eingeschränkte Verfügbarkeit von Bauland das Angebot an Neubauten, was den vorhandenen Bestandsliegenschaften zusätzliche Attraktivität verleiht. Auch regulatorische Vorgaben führen dazu, dass Bauprojekte länger dauern und teurer werden, wodurch bestehende Renditeobjekte ihren Wert langfristig behaupten oder sogar steigern.Die Region St. Gallen bietet zudem eine ausgezeichnete Infrastruktur: Die Nähe zum Bodensee, die schnelle Anbindung an Zürich und internationale Flughäfen, kulturelle Angebote sowie vielfältige Freizeitmöglichkeiten erhöhen die Lebensqualität und damit die Attraktivität für Mieter. Besonders gefragt sind Mehrfamilienhäuser in zentralen, gut erschlossenen Lagen mit Anbindung an öffentliche Verkehrsmittel, Einkaufsmöglichkeiten und Schulen. Immobilien mit moderner Ausstattung, hoher Energieeffizienz und guter Bauqualität können überdurchschnittliche Mieten erzielen und die Rendite zusätzlich stärken.Insgesamt vereint die Region St. Gallen also moderatere Einstiegspreise, eine sehr hohe Nachfrage, geringe Leerstände und die Chance auf attraktive Wertsteigerungen. Wer in gute Lagen investiert und auf Qualität setzt, findet hier ein solides Fundament für nachhaltige und renditestarke Immobilieninvestitionen.Entdecken Sie attraktive Mehrfamilienhäuser rund um St. Gallen mit spannendem Entwicklungspotenzial und vielseitigen Investitionsmöglichkeiten.Rund um St. Gallen stehen mehrere Mehrfamilienhäuser zum Verkauf, die sich durch ihre zentralen Lagen und ihr vielfältiges Entwicklungspotenzial auszeichnen. Die Objekte unterscheiden sich in Grösse, Anzahl Wohneinheiten und Ausbaustandard, bieten jedoch durchwegs interessante Renditechancen.Highlights für Investoren:Mehrere Objekte mit individueller CharakteristikUnterschiedliche Grössen - vom kleineren MFH bis zum grösseren InvestitionsobjektEntwicklungspotenzial bei den meisten Liegenschaften (z. B. Modernisierung, Ausbau, Optimierung der Mieterträge)Preisrahmen: CHF 1'400'000.- bis CHF 5'000'000.-Gerne erhalten wir Ihre Budgetvorstellungen und stellen Ihnen darauf abgestimmt eine Auswahl passender Objekte mit weiteren Details zusammen.","Street on Request","","9000","St. Gallen","47.4245626","9.3748965","","","","11","",""
"4","12","8","1","https://icasa.ch/5.5-rooms-row-house-to-buy-zurich-meilen-herrliberg-8704-herrliberg-1822582.html","5.5 Rooms Row-house to buy in Herrliberg. Sonniger Wohntraum an der Goldküste - grosszügiges 5.5-Zimmer-Reihenhaus am Waldrand","Entdecken Sie dieses charmante 5.5-Zimmer-Reihenhaus an begehrter Lage am Zürichsee mit viel Ruhe, Natur und grosszügigem Wohnkomfort.An einer der begehrtesten Lagen am Zürichsee, eingebettet zwischen Waldrand, Sonne und See, erwartet Sie dieses äusserst charmante 5.5-Zimmer-Reihenhaus. Hier wohnen Sie ruhig und geschützt, umgeben von viel Grün - und sind dennoch in wenigen Minuten mitten im Leben. Ein ideales Zuhause für Familien, Paare mit Platzanspruch oder Menschen, die Wohnen und Arbeiten stilvoll kombinieren möchten.Schon beim Ankommen spürt man: Dieses Haus bietet mehr als nur vier Wände. Von der komfortablen Garage mit zwei Parkplätzen gelangen Sie trockenen Fusses direkt ins Haus - ein unschätzbarer Vorteil im Alltag, insbesondere mit Kindern, Einkäufen oder Gepäck. Direkt beim Hauseingang im Untergeschoss befindet sich auch der Zugang zum grosszügigen Keller mit sehr viel Stauraum - praktisch, übersichtlich und ideal, um alles unterzubringen, was nicht täglich gebraucht wird.Im Erdgeschoss öffnet sich der grosszügige Wohnbereich und vermittelt sofort ein einladendes, warmes Wohngefühl. Grosse Fenster lassen viel Tageslicht hinein und schaffen eine freundliche, luftige Atmosphäre. Der angrenzende Wintergarten ist ein Highlight für alle, die Licht und Sonne lieben: Hier geniessen Sie vom Frühstück bis zum Sonnenuntergang eine helle, gemütliche Wohlfühlzone - im Sommer mit geöffneten Türen als Erweiterung des Gartens, im Winter als geschützter Rückzugsort mit Blick ins Grüne.Der Aussenbereich ist clever aufgeteilt und ideal nutzbar:Auf der Seite des Eingangs, vor dem Haus, befindet sich ein charmantes Gartenhaus mit angrenzender Grünfläche - perfekt für Velos, Gartengeräte oder als kleine Werkstatt sowie für eine einladende Vorgartengestaltung. Auf der gegenüberliegenden Seite, angrenzend an den Wintergarten, liegt ein weiterer Gartenanteil: nicht zu gross, nicht zu klein, angenehm pflegeleicht und damit ideal für alle, die einen schönen Aussenbereich möchten, ohne viel Zeit für Unterhalt investieren zu müssen. Ob Lounge-Ecke, Spielbereich für Kinder oder ein paar ausgewählte Blumen und Kräuter - hier entsteht Ihr persönlicher Rückzugsort im Freien. Im 1. Obergeschoss befinden sich drei gut geschnittene Schlafzimmer, die sich flexibel als Kinderzimmer, Gästezimmer oder Homeoffice nutzen lassen. Eine zentral gelegene Nasszelle sorgt für Komfort im Alltag. Das Herzstück dieser Etage ist der private Elternbereich: Ein Schlafzimmer mit eigenem Master-Badezimmer en suite sowie Zugang zu einem sonnigen Balkon. Hier starten Sie den Tag mit einem Kaffee an der frischen Luft und lassen ihn am Abend in Ruhe ausklingen.Das oberste Geschoss ist das absolute Prunkstück dieses Hauses: Ein beeindruckendes, ca. 70 m² grosses Zimmer mit Balkon und Seesicht. Dieser Raum bietet nahezu grenzenlose Nutzungsmöglichkeiten - ob als luxuriöse Master-Suite, grosszügiges Atelier, offene Familienlounge, Fitness- und Wellnessbereich oder eigenständige Teenager-Etage. Die Kombination aus Weite, Licht und Ausblick verleiht diesem Geschoss eine ganz besondere Atmosphäre.Im Untergeschoss erwartet Sie ein sehr grosser Keller mit enorm viel Stauraum. Direkt beim Eingang vom Haus gelangen Sie praktisch in diesen Bereich - ideal für Vorräte, Sportgeräte, Weinlager, Werkstatt oder Hobbyraum. So bleibt die Wohnfläche darüber stets aufgeräumt und frei für das Wesentliche: Ihr tägliches Leben.Das Haus liegt ruhig direkt am Waldrand - perfekt für Spaziergänge, Joggingrunden oder eine schnelle Auszeit in der Natur. Zugleich profitieren Sie von der hervorragenden Erreichbarkeit und Infrastruktur der Goldküste: Schulen, Einkaufsmöglichkeiten, Seezugang und öffentliche Verkehrsmittel befinden sich in angenehmer Distanz. Ein Zuhause, das Lebensqualität, Naturverbundenheit und Alltagstauglichkeit ideal vereint.Highlights auf einen Blick:Sonnige, ruhige Lage an der Goldküste, direkt am WaldrandGrosszügiges 5.5-Zimmer-Reihenhaus mit ca. 200 m² WohnflächeWohnkomfort auf 3 Etagen plus sehr grosser Keller mit viel StauraumDirekter Hauszugang aus der Garage mit 2 Parkplätzen - sehr praktisch im AlltagHelles, grosszügiges Wohnzimmer mit angenehmer WohnatmosphäreWunderschöner Wintergarten mit viel Sonne und direktem Ausgang in den GartenZusätzlicher Gartenanteil vor dem Wintergarten - nicht zu gross, nicht zu klein, pflegeleichtGartenhaus und Platz für Blumen, Kräuter, Spielbereich oder LoungeInsgesamt 2 Nasszellen und 1 zusätzliche Toilette3 Schlafzimmer im 1. Obergeschoss, eines davon mit Master-Badezimmer en suite und BalkonTraumhaft grosses Zimmer im Dachgeschoss (ca. 70 m²) mit Balkon und SeesichtIdeales Zuhause für Familien, Homeoffice, Mehrgenerationen, Wohnen & Arbeiten unter einem DachRuhiges Wohnumfeld mit unmittelbarer Nähe zur Natur und guter Anbindung an den ZürichseeDieses Reihenhaus ist mehr als nur eine Immobilie - es ist ein Platz zum Ankommen, Aufwachsen und Wohlfühlen.Möchten Sie das besondere Wohngefühl vor Ort erleben?Gerne zeigen wir Ihnen dieses Zuhause persönlich und nehmen uns Zeit für Ihre Fragen und Wünsche. Kontaktieren Sie uns für einen Besichtigungstermin - wir freuen uns darauf, Sie kennenzulernen.","Street on Request","","8704","Herrliberg","47.2895818","8.6134257","CHF 3’590’000.–","205","297","111","3590000",""
